PolicyID,Line,Construction,County,Latitude,Longitude,TIV-2020,TIV-2021,Growth Rate
716209,Residential,Wood,Flagler,29.54586,-81.19231,22445.28,25078.42,11.73%
239346,Residential,Wood,Flagler,29.54586,-81.19231,28056.6,31476.81,12.19%
781343,Residential,Wood,Flagler,29.54586,-81.19231,106615.07,189747.11,77.97%
879903,Residential,Wood,Putnam,29.38908,-81.637131,111600,171816.01,53.96%
519214,Residential,Wood,Putnam,29.38908,-81.637131,1530,1336.61,-12.64%
456437,Residential,Masonry,Putnam,29.7655,-81.8563,940893.49,840165.2,-10.71%
494458,Commercial,Reinforced Masonry,Volusia,28.947388,-80.891907,2372355,2370680.12,-0.07%
898210,Residential,Masonry,Volusia,28.95498,-80.88923,540000,649150.2,20.21%
641058,Residential,Wood,Volusia,28.95598,-80.90718,64502.1,97867.75,51.73%
405267,Residential,Wood,Volusia,28.91473,-80.86308,16833.96,21618.04,28.42%
189601,Residential,Wood,Volusia,28.96242,-80.890099,21133.35,25927.58,22.69%
646400,Residential,Wood,Volusia,28.942228,-80.895676,87947.33,100803.83,14.62%
729115,Residential,Wood,Volusia,28.91327,-80.86231,89781.11,149255.71,66.24%
369648,Residential,Wood,Volusia,28.931423,-80.879631,89781.11,90597.31,0.91%
526520,Residential,Wood,Volusia,28.96367,-80.89516,54212.08,68692.67,26.71%
503334,Residential,Wood,Volusia,28.94739,-80.892197,28056.6,20079.55,-28.43%
649305,Residential,Wood,Volusia,28.94739,-80.892197,168339.59,279815.74,66.22%
357293,Residential,Wood,Volusia,28.94739,-80.892197,134671.67,224619.42,66.79%
999514,Residential,Wood,Volusia,28.94739,-80.892197,8978.11,6800.92,-24.25%
307029,Residential,Wood,Volusia,28.94739,-80.892197,188540.34,217632.11,15.43%
228627,Residential,Masonry,St  Johns,29.716291,-81.506981,511004.7,746169.06,46.02%
946882,Residential,Wood,St  Johns,29.716291,-81.506981,163620,235733.55,44.07%
437675,Residential,Wood,St  Johns,29.72596,-81.50779,193879.3,285328.29,47.17%
814839,Residential,Wood,St  Johns,29.72596,-81.50779,85422.35,134573.08,57.54%
856705,Residential,Wood,St  Johns,29.72596,-81.50779,234785.42,311111.34,32.51%
747727,Residential,Masonry,St  Johns,29.71431,-81.508018,1421662.5,1012678.63,-28.77%
424702,Residential,Wood,St  Johns,29.715681,-81.50824,16833.96,16673.95,-0.95%
451044,Residential,Masonry,Putnam,29.624882,-81.893837,450900,360846.25,-19.97%
218600,Residential,Wood,Putnam,29.624882,-81.893837,255600,309045.96,20.91%
602799,Residential,Wood,Putnam,29.6376,-81.88813,183690,228427.7,24.36%
250654,Residential,Wood,Putnam,29.624882,-81.893837,79258.5,70958.23,-10.47%
967564,Residential,Wood,Putnam,29.6375,-81.8845,295891.2,348309.81,17.72%
896886,Residential,Wood,Putnam,29.6375,-81.8845,8321.94,13616.36,63.62%
986862,Residential,Wood,Putnam,29.624697,-81.891426,3545.31,5278.85,48.90%
436351,Residential,Wood,Putnam,29.630305,-81.869315,15194.17,16392.72,7.89%
620879,Residential,Wood,Putnam,29.630305,-81.869315,6953.87,5545.19,-20.26%
682078,Residential,Wood,Putnam,29.6375,-81.8845,1012.94,921.41,-9.04%
191464,Residential,Wood,Putnam,29.65917,-81.90113,607.77,839.63,38.15%
381120,Residential,Wood,Putnam,29.6375,-81.8845,303.88,470.77,54.92%
410476,Residential,Wood,Putnam,29.6375,-81.8845,25323.62,29743.35,17.45%
546273,Residential,Wood,Putnam,29.628857,-81.904175,303.88,303.56,-0.11%
594827,Residential,Masonry,Putnam,29.626287,-81.897667,506472.43,570539.17,12.65%
573912,Residential,Wood,Putnam,29.625495,-81.89077,1012.94,1050.09,3.67%
139956,Residential,Wood,Putnam,29.62239,-81.89592,8913.91,11233.53,26.02%
200310,Residential,Wood,Putnam,29.62321,-81.89966,8204.85,7733.5,-5.74%
695311,Residential,Wood,Putnam,29.62239,-81.89592,255524.53,369447.59,44.58%
359767,Residential,Wood,Putnam,29.65917,-81.90113,607.77,647.91,6.60%
346275,Residential,Wood,Putnam,29.625495,-81.89077,506.47,639.45,26.26%
175548,Residential,Wood,Putnam,29.65917,-81.90113,1012.94,777.54,-23.24%
745147,Residential,Wood,Putnam,29.65917,-81.90113,1012.94,1352.89,33.56%
495066,Residential,Wood,Putnam,29.65917,-81.90113,10129.45,16383.45,61.74%
831660,Residential,Wood,Putnam,29.65917,-81.90113,4051.78,5895.34,45.50%
511964,Residential,Wood,Putnam,29.625495,-81.89077,506.47,790.97,56.17%
217516,Residential,Wood,Putnam,29.625495,-81.89077,18233.01,25441.61,39.54%
707736,Residential,Wood,Putnam,29.625495,-81.89077,506.47,754.24,48.92%
159409,Residential,Wood,Putnam,29.625495,-81.89077,506.47,445.04,-12.13%
871958,Residential,Wood,Putnam,29.625495,-81.89077,506.47,614.15,21.26%
430534,Residential,Wood,Putnam,29.65917,-81.90113,1012.94,960.52,-5.18%
720776,Residential,Masonry,Putnam,29.6375,-81.8845,765306.43,1144929.03,49.60%
245039,Residential,Masonry,Putnam,29.63412,-81.88121,444254.4,485265.74,9.23%
954156,Residential,Masonry,Putnam,29.6375,-81.8845,1250778.67,1934656.93,54.68%
677449,Residential,Wood,Putnam,29.4836,-81.573,157410,195774.75,24.37%
899667,Residential,Wood,Putnam,29.4836,-81.573,142020,197217.49,38.87%
295062,Residential,Wood,Putnam,29.4836,-81.573,81990,93665.38,14.24%
645395,Commercial,Reinforced Concrete,Lake,28.952364,-81.957458,27000000,33120000,22.67%
506305,Residential,Wood,Lake,28.937996,-81.940987,245626.2,257563.63,4.86%
163248,Residential,Masonry,Lake,28.916916,-81.921265,1401300,1520130.24,8.48%
176510,Residential,Wood,Lake,28.94676,-81.95316,143322.3,122743.08,-14.36%
288959,Residential,Masonry,Lake,28.94676,-81.95316,684248.4,902817.87,31.94%
338393,Residential,Masonry,Lake,28.952524,-81.957619,1583367.31,2413830.8,52.45%
549679,Commercial,Reinforced Concrete,Lake,28.952856,-81.957822,18720000,25830000,37.98%
503061,Residential,Wood,Lake,28.952549,-81.957642,345984,529407.42,53.02%
293704,Residential,Masonry,Lake,28.90019,-81.94407,544923,580915.16,6.60%
471409,Residential,Masonry,Lake,28.952312,-81.957598,943555.05,1233037.74,30.68%
423872,Residential,Masonry,Sumter,28.958881,-81.964424,1706327.88,2341916.24,37.25%
689854,Residential,Wood,Lake,28.9305,-81.9334,201339.27,211124.36,4.86%
574505,Residential,Masonry,Lake,28.952816,-81.957977,1634724,1916027.31,17.21%
216610,Residential,Wood,Sumter,28.9123,-81.9935,13145.4,14951.58,13.74%
602920,Residential,Masonry,Marion,28.981182,-82.008194,1100488.99,1200611.48,9.10%
558984,Residential,Masonry,Sumter,28.92819,-82.013092,1237761.03,1316008.57,6.32%
316493,Residential,Masonry,Sumter,28.926088,-82.009605,1384650,1067731.31,-22.89%
109589,Residential,Masonry,Sumter,28.873085,-81.992935,483272.1,602418.97,24.65%
124621,Residential,Masonry,Sumter,28.9249,-82.016415,1374773.29,1603213.87,16.62%
871731,Residential,Masonry,Sumter,28.884814,-81.98982,563376.48,563151.13,-0.04%
746595,Residential,Masonry,Sumter,28.878162,-81.975136,1579025.32,1877942.71,18.93%
634347,Commercial,Reinforced Masonry,Sumter,28.94691,-81.9603,1879867.24,1494268.87,-20.51%
125334,Residential,Masonry,Flagler,29.54762,-81.23292,1030071.24,1414065.32,37.28%
341729,Residential,Masonry,Flagler,29.54762,-81.23292,814625.46,803663.86,-1.35%
721106,Commercial,Reinforced Masonry,Flagler,29.54762,-81.23292,7784712.54,7107753.94,-8.70%
846516,Residential,Wood,Flagler,29.54762,-81.23292,208048.5,243466.68,17.02%
750042,Commercial,Reinforced Masonry,Flagler,29.54762,-81.23292,3560865.66,3259260.34,-8.47%
780731,Residential,Wood,Flagler,29.474253,-81.208153,126004.5,173558.6,37.74%
169754,Residential,Wood,Flagler,29.477137,-81.189888,16200,20650.53,27.47%
400752,Residential,Wood,Flagler,29.477137,-81.189888,16200,18017.67,11.22%
331884,Residential,Wood,Flagler,29.477137,-81.189888,29700,26660.06,-10.24%
144867,Residential,Wood,Flagler,29.477137,-81.189888,27000,25336.8,-6.16%
815954,Residential,Wood,Flagler,29.477137,-81.189888,19147.5,18553.81,-3.10%
851350,Residential,Wood,Flagler,29.477137,-81.189888,135000,112991.76,-16.30%
398738,Residential,Wood,Flagler,29.477137,-81.189888,16200,19085.41,17.81%
437663,Residential,Wood,Flagler,29.477137,-81.189888,11700,10594.58,-9.45%
601645,Residential,Wood,Flagler,29.477137,-81.189888,14072.4,19003.93,35.04%
192394,Residential,Wood,Flagler,29.477137,-81.189888,112500,96997.95,-13.78%
223731,Residential,Wood,Flagler,29.44014,-81.21007,336502.48,319997.03,-4.91%
950204,Residential,Masonry,Flagler,29.586763,-81.279366,1069640.25,1268379.41,18.58%
321084,Commercial,Reinforced Masonry,Flagler,29.586763,-81.279366,3988489.07,7209241.86,80.75%
110240,Commercial,Reinforced Masonry,Flagler,29.586763,-81.279366,1822920.8,2138286.1,17.30%
646844,Commercial,Reinforced Masonry,Flagler,29.586763,-81.279366,2084892.01,3062235.19,46.88%
246286,Residential,Masonry,Flagler,29.586763,-81.279366,1495683.4,1919865.2,28.36%
219477,Residential,Wood,Flagler,29.530659,-81.225227,24606.26,17416.51,-29.22%
997455,Residential,Masonry,Flagler,29.530659,-81.225227,582213.35,722102.91,24.03%
385492,Residential,Wood,Flagler,29.530659,-81.225227,12690.65,20029.14,57.83%
661842,Residential,Wood,Flagler,29.530659,-81.225227,72608.63,58917.55,-18.86%
782685,Residential,Wood,Flagler,29.530659,-81.225227,46227.49,54881.28,18.72%
396794,Residential,Wood,Flagler,29.530659,-81.225227,935.48,1177.14,25.83%
458717,Residential,Wood,Flagler,29.55468,-81.21322,90647.48,106477.7,17.46%
719166,Commercial,Reinforced Masonry,Flagler,29.490365,-81.22108,2650813.57,2238771.11,-15.54%
650380,Residential,Wood,Flagler,29.472528,-81.222412,330675.06,364676.39,10.28%
950888,Residential,Wood,Flagler,29.46357,-81.20865,203915.35,250923.55,23.05%
520987,Residential,Wood,Volusia,29.02256,-80.929314,133740,213653.66,59.75%
550708,Commercial,Reinforced Masonry,Volusia,29.013592,-80.945537,8279469,9000000,8.70%
275481,Commercial,Reinforced Masonry,Volusia,29.0392,-80.935532,2489184.72,3095002.5,24.34%
226681,Residential,Wood,Volusia,29.03493,-80.95085,310685.76,412418.26,32.74%
189174,Commercial,Reinforced Masonry,Volusia,28.99675,-80.92762,3012502.5,3060895.34,1.61%
388959,Commercial,Reinforced Masonry,Volusia,28.99675,-80.92762,3233790,4014950.78,24.16%
340020,Residential,Wood,Volusia,28.99675,-80.92762,33743.7,25946.54,-23.11%
789448,Residential,Wood,Volusia,28.99675,-80.92762,33743.7,40245.17,19.27%
678216,Residential,Wood,Volusia,28.99675,-80.92762,33743.7,35742.68,5.92%
109920,Residential,Wood,Volusia,28.99675,-80.92762,33743.7,39052.53,15.73%
722873,Residential,Wood,Volusia,29.019426,-80.920776,45000,41996.43,-6.67%
617670,Residential,Wood,Volusia,29.019329,-80.920731,900,779.93,-13.34%
131874,Residential,Wood,Volusia,29.02208,-80.92264,27000,46604,72.61%
241370,Residential,Wood,Volusia,29.021038,-80.922966,22500,18488.25,-17.83%
449602,Residential,Wood,Volusia,29.019445,-80.920784,9000,9623.95,6.93%
478999,Commercial,Reinforced Concrete,Volusia,29.01338,-80.964905,18450000,18090000,-1.95%
150409,Residential,Masonry,Volusia,29.009628,-81.069084,595863.9,563413.15,-5.45%
915255,Residential,Wood,Volusia,29.016153,-80.996826,255182.4,370793.3,45.31%
510693,Residential,Masonry,Volusia,29.0249,-80.922729,829856.7,956492.83,15.26%
143818,Residential,Wood,Volusia,29.05328,-80.9575,20086.16,20262.92,0.88%
779686,Residential,Wood,Volusia,29.05328,-80.9575,52954.42,44364.95,-16.22%
722997,Residential,Wood,Volusia,29.05328,-80.9575,11869.09,16058.89,35.30%
705313,Residential,Wood,Volusia,29.05328,-80.9575,96778.77,150719.39,55.74%
482645,Residential,Wood,Volusia,29.05328,-80.9575,4199.83,4692.66,11.73%
120229,Residential,Wood,Volusia,29.025925,-80.933315,14334.21,12341.76,-13.90%
811095,Residential,Wood,Volusia,29.04694,-80.940643,3925.93,6402.09,63.07%
438018,Residential,Masonry,Volusia,29.046904,-80.94072,404462.23,523393.54,29.40%
768822,Residential,Wood,Volusia,29.05328,-80.9575,5021.54,4927.94,-1.86%
772362,Residential,Wood,Volusia,29.048095,-80.937845,89474.71,68493.79,-23.45%
314865,Residential,Masonry,Volusia,29.057396,-80.942741,620844.96,647143.95,4.24%
934948,Residential,Wood,Volusia,29.05328,-80.9575,169819.36,206536.85,21.62%
610740,Residential,Wood,Volusia,29.05328,-80.9575,5021.54,7236.8,44.12%
344770,Residential,Masonry,Volusia,29.049618,-80.952415,677907.91,766697.58,13.10%
931502,Residential,Wood,Volusia,29.049618,-80.952415,147907.18,201865.79,36.48%
872744,Residential,Wood,Volusia,29.049618,-80.952415,15886.33,13090.33,-17.60%
214586,Residential,Masonry,Volusia,29.049618,-80.952415,473302.98,556816.34,17.64%
337127,Residential,Masonry,Volusia,29.049618,-80.952415,416331.32,625065.7,50.14%
337204,Residential,Wood,Volusia,29.049618,-80.952415,31955.26,54227.05,69.70%
253060,Residential,Wood,Volusia,29.025925,-80.933315,1095.61,1134.92,3.59%
610375,Residential,Wood,Volusia,29.049618,-80.952415,41222.28,59162.63,43.52%
787788,Residential,Wood,Volusia,29.04754,-80.93919,1186.91,1798.29,51.51%
455863,Residential,Masonry,Volusia,29.056581,-80.942062,419983.35,432409.82,2.96%
247631,Residential,Wood,Volusia,29.056581,-80.942062,33781.27,52490.01,55.38%
593301,Residential,Wood,Volusia,29.04754,-80.93919,1278.21,1501.3,17.45%
488886,Residential,Wood,Volusia,29.049618,-80.952415,80152.91,110803.38,38.24%
295000,Residential,Wood,Volusia,29.048095,-80.937845,39259.31,67932.43,73.04%
908937,Residential,Wood,Volusia,29.048095,-80.937845,73953.59,62021.62,-16.13%
468187,Residential,Wood,Volusia,29.048095,-80.937845,36520.29,41145.77,12.67%
379881,Residential,Wood,Volusia,29.048095,-80.937845,7030.16,10631.45,51.23%
788402,Residential,Wood,Volusia,29.057396,-80.942741,5112.84,3618.91,-29.22%
118596,Residential,Wood,Volusia,28.9977,-80.966911,18541.35,27492.89,48.28%
517493,Residential,Masonry,Volusia,29.02356,-80.93046,1406487.73,1172977.01,-16.60%
186420,Residential,Wood,Volusia,29.02356,-80.93046,8792.26,11205.65,27.45%
908267,Residential,Masonry,Volusia,29.0487,-80.9386,1605288.68,1803580.36,12.35%
963871,Residential,Wood,Volusia,29.067547,-80.947762,205426.64,213558.25,3.96%
718252,Residential,Wood,Volusia,29.02953,-80.94115,219334.48,225913.64,3.00%
658095,Residential,Wood,Volusia,29.02953,-80.94115,19173.15,24099.66,25.69%
966848,Residential,Wood,Volusia,29.0487,-80.9386,2930.75,3797.67,29.58%
711857,Residential,Wood,Volusia,29.02953,-80.94115,9221.37,9075.16,-1.59%
669609,Residential,Wood,Volusia,29.048433,-80.937271,284930.4,378589.88,32.87%
863245,Residential,Wood,Volusia,29.048433,-80.937271,15782.24,16545.16,4.83%
146468,Residential,Wood,Volusia,29.048433,-80.937271,5751.95,8390.28,45.87%
567227,Residential,Wood,Volusia,29.048433,-80.937271,26294.61,35026.76,33.21%
795810,Residential,Wood,Volusia,29.02269,-80.920385,913.01,910.59,-0.27%
838576,Residential,Wood,Volusia,29.02269,-80.920385,2510.77,3754.49,49.54%
388986,Residential,Wood,Volusia,29.025925,-80.933315,55328.24,55859.17,0.96%
544168,Residential,Wood,Volusia,29.025925,-80.933315,31042.25,36412.56,17.30%
802530,Residential,Wood,Volusia,29.014365,-80.995753,3378.13,2951.13,-12.64%
165046,Residential,Wood,Volusia,29.02953,-80.94115,7304.06,11802.36,61.59%
104976,Residential,Wood,Volusia,29.025925,-80.933315,3688.55,6284.71,70.38%
417171,Residential,Wood,Volusia,29.02269,-80.920385,78062.12,109671.35,40.49%
975058,Residential,Wood,Volusia,29.0239,-80.9726,4930.24,5064.34,2.72%
807765,Residential,Wood,Volusia,29.028425,-80.89257,32466.54,52819.33,62.69%
251583,Residential,Wood,Volusia,29.014365,-80.995753,41085.33,45264.03,10.17%
210615,Residential,Wood,Volusia,29.04588,-80.90127,438.24,313.64,-28.43%
651325,Residential,Wood,Volusia,29.04588,-80.90127,310.42,345.79,11.39%
319741,Residential,Wood,Volusia,29.02269,-80.920385,73588.39,59002.58,-19.82%
722377,Residential,Wood,Volusia,29.04588,-80.90127,11686.49,13573.86,16.15%
248441,Residential,Wood,Volusia,29.029577,-80.932259,88650,112484.17,26.89%
248570,Residential,Masonry,Volusia,29.029577,-80.932259,463041,462175.11,-0.19%
272118,Residential,Wood,Volusia,29.029577,-80.932259,77418,97887.32,26.44%
145345,Residential,Masonry,Volusia,29.029577,-80.932259,416070,472129.19,13.47%
352149,Residential,Wood,Volusia,29.029577,-80.932259,103230,138648.21,34.31%
217396,Residential,Masonry,Volusia,29.029577,-80.932259,494055,496869.14,0.57%
429113,Residential,Masonry,Volusia,29.029577,-80.932259,913689,961639.4,5.25%
763815,Residential,Wood,Volusia,29.029577,-80.932259,24786,30880.58,24.59%
257132,Commercial,Reinforced Masonry,Volusia,29.00294,-80.93051,2655900,1972271.34,-25.74%
191982,Commercial,Reinforced Masonry,Volusia,29.00294,-80.93051,4112118,3114929.39,-24.25%
302095,Commercial,Reinforced Concrete,Volusia,29.00294,-80.93051,11250000,18540000,64.80%
355164,Commercial,Reinforced Concrete,Volusia,29.00294,-80.93051,11790000,10890000,-7.63%
175085,Residential,Masonry,Volusia,29.00403,-80.92379,1283904,1464266.83,14.05%
161872,Residential,Masonry,Volusia,29.00403,-80.92379,1461816,1527732.21,4.51%
533629,Residential,Masonry,Volusia,29.00403,-80.92379,1493982,1729430.58,15.76%
858406,Commercial,Reinforced Masonry,Volusia,29.00403,-80.92379,2105208,2025306.94,-3.80%
285025,Commercial,Reinforced Masonry,Volusia,29.00403,-80.92379,4213800,6557751.53,55.63%
895592,Residential,Masonry,Volusia,29.00403,-80.92379,1665342,2853505.23,71.35%
206619,Residential,Masonry,Volusia,29.01069,-80.91989,961461,1049441.41,9.15%
435949,Residential,Masonry,Volusia,29.01069,-80.91989,781623,949840.78,21.52%
461449,Residential,Masonry,Volusia,29.01069,-80.91989,686151,578364.91,-15.71%
905662,Residential,Masonry,Volusia,29.02209,-81.05154,787500,1140726.83,44.85%
635039,Commercial,Reinforced Masonry,Volusia,29.056627,-80.969398,4457745,5707910.67,28.04%
820600,Residential,Masonry,Volusia,29.049089,-80.966125,692068.79,778411.29,12.48%
104283,Residential,Masonry,Volusia,29.02049,-80.982,642459.9,808471.54,25.84%
344567,Commercial,Reinforced Concrete,Volusia,29.00199,-80.926479,9900000,8261464.63,-16.55%
390647,Residential,Masonry,Volusia,29.0135,-80.9243,1684843.3,1667657.89,-1.02%
687412,Residential,Wood,Volusia,29.0135,-80.9243,298915.05,254603.89,-14.82%
702179,Residential,Masonry,Volusia,29.0239,-80.9726,1376352,1706274.59,23.97%
267362,Residential,Masonry,Volusia,29.0135,-80.9243,395013.02,350534.56,-11.26%
993587,Residential,Masonry,Volusia,29.0135,-80.9243,902275.2,1365604.34,51.35%
964628,Residential,Wood,Volusia,29.0239,-80.9726,201339.27,206163.36,2.40%
490241,Residential,Wood,Volusia,29.0458,-80.967735,201339.27,267266.81,32.74%
851104,Residential,Wood,Volusia,29.035155,-80.92814,201339.27,210078.6,4.34%
750803,Residential,Wood,Volusia,29.027665,-80.92263,201339.27,262704.26,30.48%
325394,Residential,Masonry,Volusia,29.0239,-80.9726,382291.33,612620.32,60.25%
380184,Residential,Masonry,Volusia,29.031805,-80.926145,382291.33,384939.84,0.69%
427478,Residential,Masonry,Volusia,29.025445,-80.921545,382291.33,449831.5,17.67%
652871,Residential,Masonry,Volusia,29.038655,-80.94162,382291.33,385129.46,0.74%
363169,Residential,Wood,Volusia,29.025749,-80.92099,279397.8,292153.15,4.57%
510053,Residential,Wood,Volusia,29.060896,-80.950813,97763.4,147311.46,50.68%
597401,Residential,Wood,Volusia,29.060896,-80.950813,107002.8,82459.57,-22.94%
446085,Residential,Wood,Volusia,29.060896,-80.950813,59207.4,86869.1,46.72%
833892,Residential,Wood,Volusia,29.059858,-80.952652,47448,45697.93,-3.69%
411540,Residential,Wood,Volusia,29.029415,-80.93766,205969.1,314007.3,52.45%
518607,Residential,Wood,Volusia,29.028742,-80.937637,92886.42,107543.71,15.78%
936683,Residential,Wood,Volusia,29.020763,-80.933273,98759.22,171401.77,73.56%
922803,Residential,Wood,Volusia,29.021933,-80.934708,98759.22,104061.61,5.37%
739051,Residential,Wood,Volusia,29.021933,-80.934723,178464.65,155282.09,-12.99%
593852,Residential,Wood,Volusia,29.021986,-80.93499,98759.22,95766.42,-3.03%
342807,Residential,Wood,Volusia,29.02239,-80.93452,98759.22,121048.39,22.57%
231517,Residential,Wood,Volusia,29.023003,-80.934258,98759.22,88437.7,-10.45%
288380,Residential,Wood,Volusia,29.021904,-80.933891,98759.22,135336.48,37.04%
743172,Residential,Wood,Volusia,29.02188,-80.93332,178464.65,222255.06,24.54%
689102,Residential,Wood,Volusia,29.02239,-80.93308,178464.65,277805.22,55.66%
934296,Residential,Wood,Volusia,29.022196,-80.9338,85057.5,145843.85,71.47%
712242,Residential,Wood,Volusia,29.022217,-80.933807,99935.36,167430.5,67.54%
835068,Residential,Wood,Volusia,29.029697,-80.93721,137323.58,110325.76,-19.66%
502795,Residential,Wood,Volusia,29.029968,-80.937172,158597.21,187858.4,18.45%
823681,Residential,Wood,Volusia,29.02766,-80.93675,107824.87,82733.7,-23.27%
931855,Residential,Wood,Volusia,29.029358,-80.937737,158597.21,216529.6,36.53%
288831,Residential,Wood,Volusia,29.027712,-80.937469,107193.04,115973.43,8.19%
367379,Residential,Wood,Volusia,29.026899,-80.938431,107824.87,129519.24,20.12%
248688,Residential,Wood,Volusia,29.03359,-80.9313,216000,330149.52,52.85%
412421,Residential,Wood,Volusia,29.038548,-80.902878,358402.5,611365.85,70.58%
397884,Residential,Wood,Volusia,29.03774,-80.90123,166500,232225.54,39.47%
958340,Residential,Wood,Volusia,29.01826,-80.88654,120150,129804.29,8.04%
230201,Residential,Wood,Volusia,29.03773,-80.90217,25500.6,25576.59,0.30%
948395,Residential,Wood,Volusia,29.03774,-80.90123,8100,8683.78,7.21%
622812,Commercial,Reinforced Masonry,Volusia,29.0057,-80.87789,3784633.38,4643200.17,22.69%
671040,Residential,Masonry,Volusia,28.99342,-80.8727,363391.38,365382.76,0.55%
769552,Commercial,Reinforced Masonry,Volusia,29.028719,-80.896507,2373089.4,3532229.66,48.85%
480253,Residential,Masonry,Volusia,29.0311,-80.91945,818316,978705.94,19.60%
584882,Residential,Masonry,Volusia,29.00323,-80.87868,727272,949351.78,30.54%
665143,Residential,Masonry,Volusia,29.00323,-80.87868,362214,646873.64,78.59%
544248,Residential,Wood,Volusia,29.00323,-80.87868,129591,92092.55,-28.94%
390443,Residential,Wood,Volusia,29.00323,-80.87868,172341,212685.68,23.41%
190066,Residential,Wood,Volusia,29.00323,-80.87868,318276,359341.24,12.90%
712059,Residential,Masonry,Volusia,29.028702,-80.894165,1080000,909118.08,-15.82%
208346,Residential,Wood,Volusia,29.278035,-81.082145,201339.27,322690.47,60.27%
900310,Residential,Wood,Volusia,29.2855,-81.0561,201339.27,333417.83,65.60%
346225,Residential,Wood,Volusia,29.27742,-81.052495,201339.27,252881.12,25.60%
883331,Residential,Masonry,Volusia,29.28943,-81.04634,382291.33,542909.5,42.01%
939552,Residential,Wood,Volusia,29.278368,-81.068296,125766.51,189511.89,50.69%
877896,Residential,Wood,Volusia,29.278414,-81.068317,125766.51,158254.51,25.83%
546349,Residential,Wood,Volusia,29.278461,-81.068338,125766.51,105511.81,-16.11%
494431,Residential,Wood,Volusia,29.278356,-81.068291,125766.51,140984.25,12.10%
805034,Residential,Wood,Volusia,29.278275,-81.068254,100581.78,103349.89,2.75%
236937,Residential,Wood,Volusia,29.278264,-81.068249,100581.78,119112.16,18.42%
536401,Residential,Wood,Volusia,29.275642,-81.056713,142428.76,195549.56,37.30%
436103,Residential,Wood,Volusia,29.276699,-81.059671,142428.76,214890.81,50.88%
955859,Residential,Wood,Volusia,29.276666,-81.059753,142428.76,246757.82,73.25%
924137,Residential,Wood,Volusia,29.291231,-81.041542,187200,239690.88,28.04%
314403,Commercial,Reinforced Concrete,Volusia,29.262232,-81.107613,11160000,14310000,28.23%
460074,Residential,Wood,Volusia,29.288454,-81.085114,147405.6,204749.92,38.90%
821418,Residential,Wood,Volusia,29.288454,-81.085114,245676.6,315774.52,28.53%
641045,Residential,Wood,Volusia,29.288454,-81.085114,16378.2,19928.99,21.68%
938089,Residential,Wood,Volusia,29.288454,-81.085114,40946.4,35731.47,-12.74%
668100,Residential,Wood,Volusia,29.288454,-81.085114,196541.1,171430.03,-12.78%
917824,Residential,Masonry,Volusia,29.270468,-81.05983,1626976.8,2649759.5,62.86%
822268,Residential,Masonry,Volusia,29.26944,-81.05531,511501.5,567152.86,10.88%
375813,Residential,Masonry,Volusia,29.27681,-81.09063,828000,594013.82,-28.26%
101966,Residential,Wood,Volusia,29.22328,-81.00913,72000,73080.58,1.50%
348639,Residential,Wood,Volusia,29.281023,-81.067383,277276.92,218083.85,-21.35%
322306,Commercial,Reinforced Masonry,Volusia,29.255083,-81.118362,2973153.77,2396002.19,-19.41%
257502,Commercial,Reinforced Masonry,Volusia,29.26402,-81.07808,5300151.12,8189130.99,54.51%
852679,Residential,Masonry,Volusia,29.26512,-81.07936,941303.88,806029.1,-14.37%
124120,Residential,Masonry,Volusia,29.26512,-81.07936,385583.22,364179.11,-5.55%
804951,Residential,Masonry,Volusia,29.26512,-81.07936,824796.72,1017766.16,23.40%
817095,Commercial,Reinforced Masonry,Volusia,29.25915,-81.09269,6323399.6,7524093.04,18.99%
494140,Commercial,Reinforced Masonry,Volusia,29.28283,-81.07874,4703543.19,5661184.58,20.36%
140314,Residential,Wood,Volusia,29.281082,-81.080551,45000,64848.06,44.11%
121536,Commercial,Reinforced Masonry,Volusia,29.27828,-81.08101,4855759.86,4596501.13,-5.34%
372877,Residential,Masonry,Volusia,29.281082,-81.080551,682243.2,618212.63,-9.39%
616022,Residential,Wood,Volusia,29.281082,-81.080551,357211.8,564183.89,57.94%
534013,Commercial,Steel Frame,Volusia,29.281082,-81.080551,73080000,87390000,19.58%
875969,Residential,Masonry,Volusia,29.280702,-81.081289,1255744.12,1267160.09,0.91%
711199,Commercial,Reinforced Masonry,Volusia,29.25434,-81.11078,5541439.5,6588616.41,18.90%
911047,Residential,Masonry,Volusia,29.25845,-81.111092,1308600,1070565.66,-18.19%
368958,Commercial,Reinforced Masonry,Volusia,29.285862,-81.082222,8890955.82,13680000,53.86%
350268,Residential,Wood,Volusia,29.316662,-81.112732,347772.6,519398.38,49.35%
214997,Residential,Masonry,Volusia,29.255827,-81.120056,391795.2,500606.13,27.77%
473386,Residential,Masonry,Volusia,29.258223,-81.074333,484947,457499,-5.66%
580467,Residential,Masonry,Volusia,29.25429,-81.11384,1766232.16,3087147.73,74.79%
768274,Residential,Masonry,Volusia,29.257446,-81.113754,960219.56,1637366.39,70.52%
274203,Residential,Masonry,Volusia,29.28364,-81.05746,661356,662480.31,0.17%
651151,Residential,Wood,Volusia,29.28364,-81.05746,3150,4565.06,44.92%
303374,Residential,Wood,Volusia,29.30861,-81.07122,192114,230784.43,20.13%
216526,Residential,Wood,Volusia,29.30861,-81.07122,192168,232350.33,20.91%
